epoch,batch,pi_loss,v_loss,total_loss,timestamp
5,5,3.848007917404175,0.2088666558265686,4.056874573230743,2025-04-23 22:49:58.223690
5,6,3.797968864440918,0.25455185770988464,4.052520722150803,2025-04-23 22:49:58.824698
5,7,3.7092676162719727,0.16962942481040955,3.878897041082382,2025-04-23 22:49:59.427131
5,8,3.696911573410034,0.21729375422000885,3.914205327630043,2025-04-23 22:50:00.029083
5,9,3.8025283813476562,0.21097299456596375,4.01350137591362,2025-04-23 22:50:00.630287
5,10,3.6734979152679443,0.17817074060440063,3.851668655872345,2025-04-23 22:50:01.231508
5,11,3.9355931282043457,0.2251800149679184,4.160773143172264,2025-04-23 22:50:01.832820
5,12,3.769240617752075,0.18759097158908844,3.9568315893411636,2025-04-23 22:50:02.434102
5,13,3.888669967651367,0.23788192868232727,4.1265518963336945,2025-04-23 22:50:03.035008
5,14,3.8674347400665283,0.22337199747562408,4.090806737542152,2025-04-23 22:50:03.636110
