2025-04-02 19:50:41,917 - EPOCH ::: 1
2025-04-02 20:11:38,214 - Loss_pi: 3.663644570112228, Loss_v: 0.08456839891150594
2025-04-02 20:11:42,626 - Loss_pi: 3.6614762573707393, Loss_v: 0.08442230259136456
2025-04-02 20:11:47,074 - Loss_pi: 3.663238133702959, Loss_v: 0.08385235009094079
2025-04-02 20:11:51,526 - Loss_pi: 3.660106054572172, Loss_v: 0.08225843009300703
2025-04-02 20:11:55,978 - Loss_pi: 3.65573927489194, Loss_v: 0.08246728957800026
2025-04-02 20:12:00,408 - Loss_pi: 3.6657586097717285, Loss_v: 0.08424654282215568
2025-04-02 20:12:04,804 - Loss_pi: 3.6597951028658, Loss_v: 0.08415004070443304
2025-04-02 20:12:09,238 - Loss_pi: 3.6645536879275706, Loss_v: 0.08472974085189561
2025-04-02 20:12:13,607 - Loss_pi: 3.6679756194353104, Loss_v: 0.08558887051185593
2025-04-02 20:12:17,943 - Loss_pi: 3.664093255996704, Loss_v: 0.08453144439096962
2025-04-02 20:12:22,376 - Loss_pi: 3.665512218475342, Loss_v: 0.08630322994664312
2025-04-02 20:12:26,773 - Loss_pi: 3.6639066116482604, Loss_v: 0.08735038809405238
2025-04-02 20:12:31,226 - Loss_pi: 3.6615679218218875, Loss_v: 0.0862793076532678
2025-04-02 20:12:35,545 - Loss_pi: 3.6590080171261192, Loss_v: 0.08583908129202307
2025-04-02 20:12:39,950 - Loss_pi: 3.6588689751095242, Loss_v: 0.0862654124179648
2025-04-02 20:12:44,331 - Loss_pi: 3.6575319376858797, Loss_v: 0.08639950909736481
2025-04-02 20:12:48,735 - Loss_pi: 3.6589667754513875, Loss_v: 0.08709417730902455
2025-04-02 20:12:53,112 - Loss_pi: 3.657541977731805, Loss_v: 0.08694878398653186
2025-04-02 20:12:57,498 - Loss_pi: 3.657611476963964, Loss_v: 0.08733336429978752
2025-04-02 20:13:01,886 - Loss_pi: 3.6571985584194375, Loss_v: 0.08586783922608879
2025-04-02 20:13:06,264 - Loss_pi: 3.6517534255981445, Loss_v: 0.08602016804895053
2025-04-02 20:13:10,639 - Loss_pi: 3.648375941104576, Loss_v: 0.08643284001097572
2025-04-02 20:13:15,694 - Training data and plots saved to training_plots\run_20250402_195041
